text,anger,fear,joy,love,sadness,surprise,thankfulness,disgust,guilt
Spent time with a very ill friend ! Her courage and brave spirit is encouraging ! Thank you for friends Lord,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#today #grateful #everyday who dat fella #whodatfella who dat chick z #whodatchickz who dat nation #whodatnation who datfellas #whodatfellas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
So glad I have so much training this week,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Where there is supreme love can not exist,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
surprise from someone special thank you so much #ring,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
he working on the kid and thats all that matters,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nothing better than a night out with the family ! #Birthday #Party #Glasgow great catchup #GreatCatchUp love them #LoveThem,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The best laid plans of mice men cue explosions big girl pants #BigGirlPants,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
for everything today The Lord has blessed me in many ways,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A package arrived for me at the concierge !!! Thank you I love you,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid trs ns,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Some people seem to have a certain amount of misery locked up inside of them they feel a need to release that misery on others,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@user I know its too cold #ItsTooCold,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
You can never go wrong with a #healthy power food plate Check in on foursquare when you order one for a #nyc,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
'samant_uday @user We the final year students already going through alot of stress due to this pandemic. We kin… https://t.co/4PpooDIFqp',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The purple cabbage Happiness in the simplest and sincerest gesture office delivery #officeDelivery,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Holy thanksgiving !she looks amazing ! #adore #atl #decatur pomp adore #pompadore #haircut,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
polar expres #polarexpres #true #quote #night waiting for christmas #waitingforchristmas #follow tags for likes follow me #followme,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Up Early Again today Getting Stuff done Not Ready For The Day or Awake Kinda but,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
grace defies reason and logic Bono are nt you glad?! amazing grace #amazinggrace give me grace #givemegrace #Bono #Jesus,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user I have the most perfect friends,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Birthday deal from kimpton opened so badly wanted to go to #Miami this year but its not to be kimpton karma #KimptonKarma #Epic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Feeding some #ThanksGiving lunch Friends Family Food pimpin joy #pimpinjoy honda littlerock @user,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Thank you god! You are the greatest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
To nobody s #Australian terrorism #Terrorism Law May Be #Used for #C #Nobodys,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rehab angel no filter #nofilter #lisbon #rehab #building #architecture #unexpected #visitor #angel conversation #conversation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
thank you #thankyou machine #ATM for customers via @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
for another to get some #dough #good #morning my #fellow #social #networkers my,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Un año y meses ? e namorada #Enamorada #Like #Cute #Infinito #Girls tuy yo #TuyYo #Romance what sapp #Whatsapp,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
My wife left a note on top of the tv im leaving this doesnt work anymore dont know why she actually left as the tv is working fine,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
'RT @user Donald Trump called the coronavirus the “Chinese virus” and called black people “thugs” but y’all still think he’s not rac…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Its all about those drunken self ies #selfies that you can t remember taking,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How cute is my principal ? happy halloween #HappyHalloween,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Just realized Ill never have to hear a Bruce Braley ad again Today is a good day,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My #birthday #red #velvet #roses #cute #husband #romantic #flowers #gift,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Yet another day to run be seen heard and love d,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"'RT @user It’s a pandemic, people are jobless, 100K have died, police brutality is at an all time high, bezos is set to be a trill…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Our Facebook timeline is going Xtreme! Can you guess what we have for you ? #quanta #icecream,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
g morning can t wait for our day weekend to start morrow Have a blessed day my beloved s,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Top shelf Tuesday light up the high grade wake and bake #wakeandbake #sour #kush #Nyc #hiphop #beats,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Back on a few meds and to therapy concussion probs #concussionprobs #tbi #survivor miss the old me #misstheoldme #challenging,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I am so blessed and grateful for the life I have and the beautiful people around me,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I do not feel the fear of falling I wanna fly #smiles self ie #selfie dipti ct #diptict natural hair #naturalhair love,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"""#AskZee the prices in corona are way too high either it's courier, cigarette,wine and grocery shops what is this go… https://t.co/Y90GZwN1mw""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little less than a month until my wisdom teeth are out,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stop and take it in This is our earth #Live #Life,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Went to wash my hands and found this good one #goodone,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user brosnan I only speak the truth pal everybody would agree anyway the truth hurts #thetruthhurts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
IZZE No matter what the time its good to be Tell us what you re grateful for ! IZZE´S,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#Jox I ship they ? mag oh any lox #magohanylox jacob whitesides #jacobwhitesides #proud #forever mag con #magcon #mylove,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Thank you everyone who supported us all year ! So much appreciation for everyone and every part of the unified program !! #blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ha! Forgot it was payday !,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
'RT @user oh man I want wear a mask 24/7 too.... NO WAIT https://t.co/Z6FNBdJRDq',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breaking news mc sally threatens suit over provisional ballot count,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
We are made of energy in constant vibration Emotions beliefs determine your frequency is a higher frequency than,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Breaking news Surprise sergeant receives MADD Award,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Someone come take care of me #sick #stressed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
So glad to have you back in my life,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Thanksgiving is a simple holiday Gather  Eat  Give thanks #Thanksgiving,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I love #twitter users yes we did #yeswedid loving universe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user Dancing with a mask on is an extreme sport #GoCrazyChallenge https://t.co/jIa9xXsDfx',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I just wanna say i love you A simple word with difficult meaning #quotes love quote #lovequote quotes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Back #pain caused by anger and #guilt says MD MT Back Pain stress and Prayer @user,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shoutout to hour for making every day have such a great ending ! You all make me love my job!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HE woke me up this morning when HE didnt have to ! So days of thanks #life,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
'RT @user can’t believe corona blew a 28-3 lead to racism',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Came in this am to this I love our patients @user hospital New York presby tain Hospital,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#mother #halloween #party crazy mom #crazymom #smile my dear #mydear,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
The problem with having a deaf and half blind dog is they just bark at nothing because they have no idea what s going on #annoying,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@user We just made it to followers ;) loving all the attention we love surprises ! #WeLoveSurprises!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Getting ready for thanksgiving st bernard #stbernard st bernards #stbernards puppy lovin #puppylovin #puppy grateful #grateful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mu ero de am or con mi Dino my dog #mydog #Dino #sleep in the bed #inthebed #forever,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
I just want to thank God for waking me up and letting me live to see another day #blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Great Thursday morning ! Have a #blessed and #miraculous day! Be for all the many blessings that the Lord has given you !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Any concern too small to be turned into a #prayer is too small to be made into a burden @user quotes to live by #quotestoliveby,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Everyone deserves a moment to just be sad or angry without being told to smile life quotes #lifequotes #teen,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#school #Smile #hair because i am happy #becauseiamhappy #teen insta like #instalike insta good #instagood #dream #end #red,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
What is it about #NYC that you re most for @user @user @user Well feature answers in our thx giving post !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TheWillisClan what s that you say? #Halloween is tomorrow ?! #costumes #tbt #throwback #elf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Your Opinion of the Health Care bill coming from Love or Fear? #healthcare,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Were really into the Thanksgiving za paired with GreenbushBrew Unicorn Killer pumpkin ale #seasonal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I can t go a day without jesus ! hes so good to me #HesSoGoodToMe #Blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Just ate a KitKat that was solid chocolate so good #sogood,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RealLiamPayne Me too :(,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
This year at #Thanksgiving Ill be for not living in buffalo #Buffalo buffalo snow #BuffaloSnow,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Asian and the nigerian throwback szell yy #silly #faces #bday #best #friends,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Me and @user late post #latepost hbd lavanya #HbdLavanya pes buker s #pesbukers Love banget,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid grace n ann,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
If you cheat on words with friends I dont know about you,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
maybe #hope #life #dream #family #future gonna be all right #gonnabeallright insta like #instalike insta gram #instagram follow me #followme,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
@user city THANK YOU soooo much for the lovely prize from streak week #Streakweek my bf is going to have a,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Happy birthday momma!! tina turner #tinaturner,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
My favorite part about college is the fact that there are three Starbucks on campus,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Surprise parties are hard to do! #birthday Visit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The band I play in has music on Spotify Still getting used to this give me another beer #givemeanotherbeer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
We are generations of girls together this week #blessed #godly heritage for salvation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Who ever invented adderall might be the smartest person in the world,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
chocolate b all #chocolateball chocolate ballyummy #chocolateballyummy #chocolate # # #? #,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Early birthday celebrations with no or u baba :) #birthday feeling old #feelingold #early #niece cousins #cousins,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Et on en chaine avec le mag #LeMag :) #Work pardon maman #PardonMaman #Bientot #RT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#Stress less living tip Be always be kinder than necessary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
What an eventful day,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The ongoing campaign of terror in #Egypt will push the authorities more toward repression,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ferg urs on Missouri should feel ashamed for allowing a cop to kill an unarmed teen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Christmas music cleaning hot chocolate and snowflakes ! What a great night in the dorm room ! love my roomates #lovemyroomates wcbc gives thanks #wcbcgivesthanks,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Last night at #deercamp! #ohio girls weekend #girlsweekend #friends #beer haley and christen #haleyandchristen Trolly Stop,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
@user With the birthday boy derwinnwong happy birthday #happybirthday bro ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user Im glad you got to come through one last time I thought you knew I tweet ed an article about it during the summer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Good morning Happy thursday ! Have a great day everyone Take advantage of the opportunity leave no regrets be safe #BeSafe #Mindset,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ive got another secret visit to make this week but where am I going ? Quite enjoying these secret missions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user Maybe I should call aw bah #AWBAH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Three weeks ago today I got to hug my sistas #airport rock chicks unite #RockChicksUnite,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How you face your of the future directly correlates to how you re going to be,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
If missionaries changed fields like pastors change churches those same pastors would nt support those same missionaries #realitycheck,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The spirit of #Thanksgiving brought a trunk full of turkey s! NC is for all our wonderful employees !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
What a day thank you god for watching over us! #realitycheck,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FarrenWelzel it looks like dog food im not there,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The First Tee ? the first tee We are for our relationship w Proud Media Partner golf channel E,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Loving your work @user thanks #shoes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Prepping for our Thanksgiving dinner tomorrow Be sure to meet us in the clubhouse Thursday at for some yummy food,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Yep that s me! Or is it my badluck,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dont #God will never abandon you #bible verse of the day #verseoftheday #Jesus #christ #christian,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Naruto juz finish ! Now idk what do with my life lul z,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TaydeAburto AlbertMBerriz Really to have you as a friend and advisory board #Priceless #Hispanic #Leader,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user HANDS DOWN BEST BIRTHDAY EVER ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
What are u Enter our Nov #contest chance #win #custom strong board ! #StrongBoard!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
happy birthday to my dearest cousin achi a chi kaye!!! @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
God may not help you when you want him to because he shows up and shows out right in time !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Wonderful evening with the young s friends and family ? #Blessed keeping the tradition #KeepingTheTradition,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Life could be so much better but it also could also be so much worse !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I wanted to say this but he was first #ubisoft #true ac unity #ACUnity parity,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
my year #myyear new home #newhome #Aruba blessed and humbled #BlessedAndHumbled,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
So look what happened on the weekend ! #art street art #streetart wall art #wallart #laneway #creative colourful #colourful,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user Borgore I made you this shirt here s the template #fan,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
'RT @user Donald Trump called the coronavirus the “Chinese virus” and called black people “thugs” but y’all still think he’s not rac…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mutlu luk her renge yaki sir sizin r engin iz hang is i ? #flowers #folwers for home #forhome #wedding #arrangements,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
'RT @user Quite something when a member of SAGE - and the director of the Wellcome Trust at that - is openly disagreeing with Govern…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user I seriously have the best friends and family that anyone could ever ask for,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user MT @user The full utb or #UTBOR has voted in support of President bailey s recommendation of #Vaqueros as UTRGV mascot #RGV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
What if you are meant for me and you just dont know about it?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hes the best brother ! und vb #UNDVB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Congrats to our lucky WINNER today ! support the cause #supportthecause breast cancer awareness #breastcancerawareness drive inspire carters jewelry #cartersjewelry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bitch Im going Fuck you mean,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I have the best mom in the whole world she drove all the way here just to take care of me ? love her #loveher,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
When you have a really good therapy session with a kid right profession #rightprofession,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user If Im having a crummy day I scroll through my insta gram feed and realize life is awesome,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
its your boy #Itsyourboy alfa az #Alfaaz ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GRÀCIES FILLS!!! Us est imo molt! #family #birthday #feliç buf are sp elmes #bufarespelmes an i versar i #aniversari En,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
pismo beach #pismobeach #california california coast #californiacoast living the life #livingthelife #vacation love life #lovelife,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Its my day and you make it perfect ! I love u all ! my birthday #mybirthday #friends happy day #Happyday #Panda #cake,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ahhhh h its always a good day when your phone decides to randomly delete all of your contacts so happy #sohappy love i phones iphones,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Maraming salamat po! snickers is love #SnickersIsLove #blessed WIPRO Ayala Cebu City,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Be weird be BOLD! be happy #behappy #confident #mind #smart #work #strategy be strong #bestrong #ordinary #fitmom,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Breaking news Mesa AYSO calls light renovation expensive mistake,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user Ur are absolutely right ur avatar looks similar a male BUT people know what u really r I feel for ur wife,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I can see the big picture rather than everything being filtered through a lens of and #guilt #ptsd,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid Maddiebearrr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Congratulations to Andrew gardin eer on signing the lease for his new gym in #AZ the #BJJ community is,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KolBailey @user racing is competed campaign Help them reach while receiving rewards !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Everybody wanna be ya friend when you got money,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
#halloween #party #TSM #Friends #costumes #horror no costume #NoCostume,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
The best birthday gift would be for @user to wish me happy birthday #birthday a girl could dream #agirlcoulddream years young #grateful,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Oh yeah I forgot my unagi don comes with this egg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user happiness Kindness Surprise #happiness #kindness #caring #positivity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Craziest last couple days Ive ever had in my life ! Emotions everywhere !,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
